"quarter","host_id","host_n_listings_q","host_first_month_increment","host_increment_missing_n","host_increment_negative_n","host_inside_first_month_ltm","host_first_month_ltm_missing_n","host_scraped_ltm_count_unique_n","host_scraped_ltm_count","host_scraped_ltm_sum_unique_n","host_scraped_ltm_rating_sum","host_first_month_increment_match","host_first_month_increment_match_nonnegative","host_first_month_ltm_match","host_first_month_increment_match_rating_sum"
"Q124","125620407",2,0,0,0,22,0,1,177,1,853,FALSE,FALSE,FALSE,FALSE
"Q124","12570191",1,0,0,0,19,0,1,34,1,165,FALSE,FALSE,FALSE,FALSE
"Q124","12578895",1,1,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","125828141",1,0,0,0,9,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","1258469",1,3,0,0,35,0,1,36,1,180,FALSE,FALSE,FALSE,FALSE
"Q124","12586492",1,0,0,0,10,0,1,10,1,45,FALSE,FALSE,TRUE,FALSE
"Q124","126045609",1,7,0,0,35,0,1,34,1,167,FALSE,FALSE,FALSE,FALSE
"Q124","12639098",2,1,0,0,36,0,1,36,1,173,FALSE,FALSE,TRUE,FALSE
"Q124","126538085",1,0,0,0,3,0,1,2,1,10,FALSE,FALSE,FALSE,FALSE
"Q124","126592760",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q124","126627262",1,1,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","126646007",1,0,0,0,17,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","12699062",1,0,0,0,5,0,1,18,1,85,FALSE,FALSE,FALSE,FALSE
"Q124","1270026",1,0,0,0,3,0,1,15,1,73,FALSE,FALSE,FALSE,FALSE
"Q124","127292",3,1,0,0,13,0,1,13,1,61,FALSE,FALSE,TRUE,FALSE
"Q124","127345864",2,2,0,0,36,0,1,37,1,173,FALSE,FALSE,FALSE,FALSE
"Q124","12749467",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q124","127570065",1,0,0,0,14,0,1,15,1,72,FALSE,FALSE,FALSE,FALSE
"Q124","127836236",1,0,0,0,13,0,1,13,1,57,FALSE,FALSE,TRUE,FALSE
"Q124","127847762",2,0,0,0,94,0,1,203,1,994,FALSE,FALSE,FALSE,FALSE
"Q124","127910599",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","12802591",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","128046486",1,0,0,0,20,0,1,20,1,99,FALSE,FALSE,TRUE,FALSE
"Q124","128194",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","128246923",3,0,0,0,51,0,1,51,1,242,FALSE,FALSE,TRUE,FALSE
"Q124","128256",1,1,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q124","128424841",1,0,0,0,9,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","128466802",1,0,0,0,11,0,1,12,1,58,FALSE,FALSE,FALSE,FALSE
"Q124","12851900",1,1,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q124","128579948",1,1,0,0,20,0,1,87,1,422,FALSE,FALSE,FALSE,FALSE
"Q124","128586228",1,1,0,0,14,0,1,14,1,66,FALSE,FALSE,TRUE,FALSE
"Q124","12869191",1,8,0,0,21,0,1,24,1,110,FALSE,FALSE,FALSE,FALSE
"Q124","128707088",1,0,0,0,23,0,1,24,1,100,FALSE,FALSE,FALSE,FALSE
"Q124","128785279",1,0,0,0,14,0,1,15,1,72,FALSE,FALSE,FALSE,FALSE
"Q124","12879538",1,0,0,0,23,0,1,35,1,173,FALSE,FALSE,FALSE,FALSE
"Q124","128823061",1,0,0,0,3,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","129062212",1,1,0,0,4,0,1,6,1,26,FALSE,FALSE,FALSE,FALSE
"Q124","129133511",1,0,0,0,15,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","129139650",1,1,0,0,12,0,1,12,1,60,FALSE,FALSE,TRUE,FALSE
"Q124","1291410",1,0,0,0,20,0,1,21,1,100,FALSE,FALSE,FALSE,FALSE
"Q124","129158867",1,1,0,0,9,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","1292205",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","12930988",1,1,0,0,37,0,1,84,1,396,FALSE,FALSE,FALSE,FALSE
"Q124","12950555",1,0,0,0,6,0,1,10,1,49,FALSE,FALSE,FALSE,FALSE
"Q124","129525574",1,0,0,0,11,0,1,11,1,53,FALSE,FALSE,TRUE,FALSE
"Q124","129562484",1,1,0,0,44,0,1,45,1,220,FALSE,FALSE,FALSE,FALSE
"Q124","129643632",1,0,0,0,4,0,1,19,1,94,FALSE,FALSE,FALSE,FALSE
"Q124","129772930",1,0,0,0,4,0,1,5,1,22,FALSE,FALSE,FALSE,FALSE
"Q124","12986426",2,0,0,0,12,0,1,3,1,14,FALSE,FALSE,FALSE,FALSE
"Q124","129919096",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q124","130030703",2,1,0,0,8,0,1,43,1,202,FALSE,FALSE,FALSE,FALSE
"Q124","130035533",1,1,0,0,23,0,1,23,1,115,FALSE,FALSE,TRUE,FALSE
"Q124","13006166",1,1,0,0,7,0,1,7,1,35,FALSE,FALSE,TRUE,FALSE
"Q124","130186732",1,0,0,0,2,0,1,3,1,15,FALSE,FALSE,FALSE,FALSE
"Q124","13023370",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q124","130239329",1,0,0,0,3,0,1,3,1,13,FALSE,FALSE,TRUE,FALSE
"Q124","130289593",2,1,0,0,4,0,1,58,1,286,FALSE,FALSE,FALSE,FALSE
"Q124","130350276",1,0,0,0,8,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","130564186",1,0,0,0,7,0,1,22,1,104,FALSE,FALSE,FALSE,FALSE
"Q124","130777278",2,2,0,0,86,0,1,126,1,602,FALSE,FALSE,FALSE,FALSE
"Q124","130809111",1,0,0,0,3,0,1,4,1,15,FALSE,FALSE,FALSE,FALSE
"Q124","130981288",1,2,0,0,48,0,1,48,1,237,FALSE,FALSE,TRUE,FALSE
"Q124","131019994",1,0,0,0,10,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","13109081",1,1,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q124","131115416",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","13113633",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","131180798",1,0,0,0,4,0,1,15,1,75,FALSE,FALSE,FALSE,FALSE
"Q124","13134612",1,0,0,0,21,0,1,22,1,108,FALSE,FALSE,FALSE,FALSE
"Q124","13135873",1,0,0,0,10,0,1,10,1,49,FALSE,FALSE,TRUE,FALSE
"Q124","131476075",1,0,0,0,16,0,1,65,1,306,FALSE,FALSE,FALSE,FALSE
"Q124","131638107",1,0,0,0,41,0,1,42,1,209,FALSE,FALSE,FALSE,FALSE
"Q124","1317360",1,0,0,0,7,0,1,58,1,287,FALSE,FALSE,FALSE,FALSE
"Q124","131808888",1,0,0,0,30,0,1,32,1,160,FALSE,FALSE,FALSE,FALSE
"Q124","131858158",2,0,0,0,12,0,1,13,1,60,FALSE,FALSE,FALSE,FALSE
"Q124","13187650",1,0,0,0,52,0,1,53,1,259,FALSE,FALSE,FALSE,FALSE
"Q124","13212779",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q124","132176289",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q124","132356199",1,0,0,0,9,0,1,16,1,80,FALSE,FALSE,FALSE,FALSE
"Q124","132435618",1,1,0,0,26,0,1,26,1,123,FALSE,FALSE,TRUE,FALSE
"Q124","132511908",1,2,0,0,36,0,1,38,1,188,FALSE,FALSE,FALSE,FALSE
"Q124","132551372",1,3,0,0,23,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","132576479",1,0,0,0,4,0,1,4,1,19,FALSE,FALSE,TRUE,FALSE
"Q124","132586703",1,1,0,0,1,0,1,2,1,10,FALSE,FALSE,FALSE,FALSE
"Q124","1326883",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","13283118",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","132868974",1,0,0,0,2,0,1,2,1,6,FALSE,FALSE,TRUE,FALSE
"Q124","13287927",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","13303603",1,0,0,0,35,0,1,35,1,174,FALSE,FALSE,TRUE,FALSE
"Q124","13307277",1,1,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q124","133123832",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","13322715",1,0,0,0,17,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","133288905",1,0,0,0,5,0,1,16,1,80,FALSE,FALSE,FALSE,FALSE
"Q124","1333948",1,0,0,0,6,0,1,7,1,35,FALSE,FALSE,FALSE,FALSE
"Q124","13345559",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","13347167",23,5,0,0,47,0,1,48,1,228,FALSE,FALSE,FALSE,FALSE
"Q124","1335736",1,0,0,0,13,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","133634083",1,0,0,0,16,0,1,16,1,78,FALSE,FALSE,TRUE,FALSE
"Q124","133843257",1,0,0,0,45,0,1,47,1,232,FALSE,FALSE,FALSE,FALSE
"Q124","13392284",1,0,0,0,23,0,1,25,1,120,FALSE,FALSE,FALSE,FALSE
"Q124","13405138",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","134180270",1,4,0,0,39,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","134230136",1,0,0,0,26,0,1,27,1,133,FALSE,FALSE,FALSE,FALSE
"Q124","134264127",1,0,0,0,4,0,1,4,1,19,FALSE,FALSE,TRUE,FALSE
"Q124","13428395",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q124","1343630",1,2,0,0,26,0,1,27,1,133,FALSE,FALSE,FALSE,FALSE
"Q124","134428157",3,2,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q124","13444006",1,1,0,0,5,0,1,11,1,55,FALSE,FALSE,FALSE,FALSE
"Q124","13456636",1,0,0,0,6,0,1,6,1,30,FALSE,FALSE,TRUE,FALSE
"Q124","134599908",1,0,0,0,24,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","13462855",4,4,0,0,162,0,1,125,1,618,FALSE,FALSE,FALSE,FALSE
"Q124","1349266",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q124","134929241",1,0,0,0,17,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","135051329",1,0,0,0,1,0,1,1,1,4,FALSE,FALSE,TRUE,FALSE
"Q124","135141630",1,0,0,0,15,0,1,15,1,74,FALSE,FALSE,TRUE,FALSE
"Q124","135182619",1,0,0,0,5,0,1,6,1,30,FALSE,FALSE,FALSE,FALSE
"Q124","135192905",1,1,0,0,59,0,1,59,1,290,FALSE,FALSE,TRUE,FALSE
"Q124","135425067",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","135710202",2,1,0,0,30,0,1,32,1,150,FALSE,FALSE,FALSE,FALSE
"Q124","135731332",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","135860446",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","136024214",6,16,0,0,99,0,1,165,1,786,FALSE,FALSE,FALSE,FALSE
"Q124","13603374",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","1366070",1,0,0,0,2,0,1,29,1,135,FALSE,FALSE,FALSE,FALSE
"Q124","1367316",1,0,0,0,19,0,1,20,1,95,FALSE,FALSE,FALSE,FALSE
"Q124","136808630",1,0,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","1369577",2,2,0,0,47,0,1,76,1,359,FALSE,FALSE,FALSE,FALSE
"Q124","137114793",1,0,0,0,4,0,1,5,1,23,FALSE,FALSE,FALSE,FALSE
"Q124","137129564",1,0,0,0,11,0,1,125,1,551,FALSE,FALSE,FALSE,FALSE
"Q124","13713605",1,0,0,0,5,0,1,5,1,21,FALSE,FALSE,TRUE,FALSE
"Q124","13717740",1,0,0,0,3,0,1,3,1,12,FALSE,FALSE,TRUE,FALSE
"Q124","13730809",1,0,0,0,8,0,1,9,1,45,FALSE,FALSE,FALSE,FALSE
"Q124","137358866",2,1,0,0,5,0,1,157,1,765,FALSE,FALSE,FALSE,FALSE
"Q124","13739649",1,1,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q124","13750972",1,1,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q124","137522531",2,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q124","13755179",1,1,0,0,33,0,1,35,1,175,FALSE,FALSE,FALSE,FALSE
"Q124","137817563",1,0,0,0,15,0,1,16,1,80,FALSE,FALSE,FALSE,FALSE
"Q124","13788158",1,1,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","137890627",1,0,0,0,41,0,1,41,1,192,FALSE,FALSE,TRUE,FALSE
"Q124","137916804",1,1,0,0,23,0,1,22,1,108,FALSE,FALSE,FALSE,FALSE
"Q124","1380060",1,0,0,0,5,0,1,5,1,24,FALSE,FALSE,TRUE,FALSE
"Q124","138266252",1,0,0,0,45,0,1,46,1,212,FALSE,FALSE,FALSE,FALSE
"Q124","13833292",1,2,0,0,17,0,1,17,1,85,FALSE,FALSE,TRUE,FALSE
"Q124","138514498",1,0,0,0,11,0,1,45,1,205,FALSE,FALSE,FALSE,FALSE
"Q124","1387051",1,0,0,0,1,0,1,5,1,25,FALSE,FALSE,FALSE,FALSE
"Q124","13887067",1,0,0,0,4,0,1,5,1,25,FALSE,FALSE,FALSE,FALSE
"Q124","13891989",1,1,0,0,21,0,1,21,1,101,FALSE,FALSE,TRUE,FALSE
"Q124","139127299",1,0,0,0,17,0,1,27,1,128,FALSE,FALSE,FALSE,FALSE
"Q124","13920011",1,0,0,0,3,0,1,3,1,14,FALSE,FALSE,TRUE,FALSE
"Q124","13934498",1,1,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q124","139528206",1,0,0,0,1,0,1,1,1,4,FALSE,FALSE,TRUE,FALSE
"Q124","13956904",1,0,0,0,1,0,1,3,1,15,FALSE,FALSE,FALSE,FALSE
"Q124","1397115",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","139712252",1,0,0,0,14,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","1400876",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","140090423",1,0,0,0,31,0,1,31,1,148,FALSE,FALSE,TRUE,FALSE
"Q124","14022130",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","140305853",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","1403096",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q124","140470401",1,5,0,0,27,0,1,29,1,140,FALSE,FALSE,FALSE,FALSE
"Q124","14049772",1,0,0,0,1,0,1,2,1,10,FALSE,FALSE,FALSE,FALSE
"Q124","140500767",1,0,0,0,50,0,1,51,1,252,FALSE,FALSE,FALSE,FALSE
"Q124","14058714",1,0,0,0,7,0,1,7,1,34,FALSE,FALSE,TRUE,FALSE
"Q124","14061805",1,0,0,0,4,0,1,4,1,18,FALSE,FALSE,TRUE,FALSE
"Q124","1406773",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","14084903",1,0,0,0,32,0,1,32,1,155,FALSE,FALSE,TRUE,FALSE
"Q124","1409262",2,0,0,0,29,0,1,30,1,141,FALSE,FALSE,FALSE,FALSE
"Q124","141012246",1,0,0,0,8,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","141025502",1,1,0,0,12,0,1,13,1,64,FALSE,FALSE,FALSE,FALSE
"Q124","141027957",3,5,0,0,124,0,1,127,1,592,FALSE,FALSE,FALSE,FALSE
"Q124","1410714",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q124","141122933",1,0,0,0,1,0,1,242,1,1203,FALSE,FALSE,FALSE,FALSE
"Q124","141135638",2,0,0,0,14,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","141384185",1,0,0,0,1,0,1,1,1,1,FALSE,FALSE,TRUE,FALSE
"Q124","14140453",1,-1,0,1,2,0,1,2,1,9,FALSE,FALSE,TRUE,FALSE
"Q124","14156628",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q124","14157138",1,0,0,0,3,0,1,4,1,17,FALSE,FALSE,FALSE,FALSE
"Q124","14168640",1,0,0,0,37,0,1,38,1,186,FALSE,FALSE,FALSE,FALSE
"Q124","141754466",1,9,0,0,31,0,1,30,1,143,FALSE,FALSE,FALSE,FALSE
"Q124","1417757",3,-1,0,1,11,0,1,12,1,60,FALSE,FALSE,FALSE,FALSE
"Q124","1417893",1,0,0,0,14,0,1,15,1,73,FALSE,FALSE,FALSE,FALSE
"Q124","141853769",1,0,0,0,39,0,1,39,1,190,FALSE,FALSE,TRUE,FALSE
"Q124","141885075",1,0,0,0,11,0,1,11,1,49,FALSE,FALSE,TRUE,FALSE
"Q124","142352236",3,0,0,0,7,0,1,7,1,34,FALSE,FALSE,TRUE,FALSE
"Q124","142500682",2,0,0,0,7,0,1,5,1,25,FALSE,FALSE,FALSE,FALSE
"Q124","14251313",1,0,0,0,12,0,1,12,1,56,FALSE,FALSE,TRUE,FALSE
"Q124","142591435",1,0,0,0,3,0,1,52,1,259,FALSE,FALSE,FALSE,FALSE
"Q124","14296610",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q124","14297465",1,0,0,0,6,0,1,6,1,30,FALSE,FALSE,TRUE,FALSE
"Q124","143027",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q124","1432322",1,0,0,0,22,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","1434120",1,0,0,0,3,0,1,3,1,14,FALSE,FALSE,TRUE,FALSE
"Q124","143513836",1,0,0,0,1,0,1,7,1,35,FALSE,FALSE,FALSE,FALSE
"Q124","14379366",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q124","143979755",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","14438618",1,0,0,0,5,0,1,6,1,30,FALSE,FALSE,FALSE,FALSE
"Q124","14456700",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","144600637",1,0,0,0,2,0,1,31,1,155,FALSE,FALSE,FALSE,FALSE
"Q124","144602805",2,1,0,0,8,0,1,8,1,37,FALSE,FALSE,TRUE,FALSE
"Q124","14470110",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","14479137",1,0,0,0,4,0,1,7,1,35,FALSE,FALSE,FALSE,FALSE
"Q124","14495913",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q124","145082728",1,0,0,0,10,0,1,8,1,40,FALSE,FALSE,FALSE,FALSE
"Q124","14510607",1,0,0,0,11,0,1,21,1,105,FALSE,FALSE,FALSE,FALSE
"Q124","14524586",1,0,0,0,6,0,1,0,1,0,TRUE,TRUE,FALSE,TRUE
"Q124","145249464",1,0,0,0,13,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","14544355",1,0,0,0,2,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","1454772",1,0,0,0,13,0,1,13,1,64,FALSE,FALSE,TRUE,FALSE
"Q124","14565422",3,2,0,0,6,0,1,6,1,28,FALSE,FALSE,TRUE,FALSE
"Q124","145825873",2,2,0,0,5,0,1,5,1,24,FALSE,FALSE,TRUE,FALSE
"Q124","14600914",1,0,0,0,12,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","146181324",3,3,0,0,19,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","146205943",1,0,0,0,12,0,1,12,1,54,FALSE,FALSE,TRUE,FALSE
"Q124","146232496",1,1,0,0,17,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","146271052",1,1,0,0,4,0,1,5,1,25,FALSE,FALSE,FALSE,FALSE
"Q124","146361760",1,0,0,0,6,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","146615800",1,0,0,0,23,0,1,24,1,119,FALSE,FALSE,FALSE,FALSE
"Q124","146963216",1,0,0,0,29,0,1,30,1,145,FALSE,FALSE,FALSE,FALSE
"Q124","14727039",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q124","147291440",2,1,0,0,23,0,1,73,1,359,FALSE,FALSE,FALSE,FALSE
"Q124","1474660",1,0,0,0,1,0,1,13,1,64,FALSE,FALSE,FALSE,FALSE
"Q124","1475015",4,1,0,0,11,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","14759766",1,0,0,0,34,0,1,40,1,198,FALSE,FALSE,FALSE,FALSE
"Q124","147674459",1,1,0,0,1,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","14767491",1,0,0,0,8,0,1,8,1,38,FALSE,FALSE,TRUE,FALSE
"Q124","147675745",1,0,0,0,1,0,1,5,1,24,FALSE,FALSE,FALSE,FALSE
"Q124","1479666",1,0,0,0,5,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","148088831",1,0,0,0,45,0,1,45,1,220,FALSE,FALSE,TRUE,FALSE
"Q124","14811787",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","148231",1,0,0,0,5,0,1,28,1,139,FALSE,FALSE,FALSE,FALSE
"Q124","148241246",1,0,0,0,34,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","148307318",1,1,0,0,1,0,1,1,1,5,TRUE,TRUE,TRUE,FALSE
"Q124","1483081",1,0,0,0,5,0,1,6,1,30,FALSE,FALSE,FALSE,FALSE
"Q124","1483451",2,0,0,0,6,0,1,6,1,30,FALSE,FALSE,TRUE,FALSE
"Q124","1483464",1,2,0,0,29,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","14855509",3,12,0,0,101,0,1,133,1,655,FALSE,FALSE,FALSE,FALSE
"Q124","148603348",1,0,0,0,14,0,1,33,1,161,FALSE,FALSE,FALSE,FALSE
"Q124","148610928",1,0,0,0,8,0,1,8,1,40,FALSE,FALSE,TRUE,FALSE
"Q124","148746110",1,0,0,0,13,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","148787736",1,0,0,0,18,0,1,32,1,155,FALSE,FALSE,FALSE,FALSE
"Q124","148812441",2,0,0,0,7,0,1,31,1,148,FALSE,FALSE,FALSE,FALSE
"Q124","148993903",1,0,0,0,7,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","14902860",1,2,0,0,26,0,1,54,1,256,FALSE,FALSE,FALSE,FALSE
"Q124","1491538",1,0,0,0,28,0,1,28,1,136,FALSE,FALSE,TRUE,FALSE
"Q124","14925591",1,0,0,0,4,0,1,5,1,25,FALSE,FALSE,FALSE,FALSE
"Q124","14927368",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q124","14927662",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","1493123",1,0,0,0,3,0,1,15,1,75,FALSE,FALSE,FALSE,FALSE
"Q124","14942276",2,1,0,0,16,0,1,16,1,80,FALSE,FALSE,TRUE,FALSE
"Q124","149483822",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","149603923",1,0,0,0,2,0,1,18,1,89,FALSE,FALSE,FALSE,FALSE
"Q124","149611215",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q124","14961638",1,1,0,0,30,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","149618690",1,0,0,0,23,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","1496847",1,0,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q124","149719030",1,1,0,0,24,0,1,19,1,88,FALSE,FALSE,FALSE,FALSE
"Q124","1499286",1,1,0,0,5,0,1,5,1,25,FALSE,FALSE,TRUE,FALSE
"Q124","149929",1,0,0,0,7,0,1,11,1,55,FALSE,FALSE,FALSE,FALSE
"Q124","1499484",1,0,0,0,37,0,1,39,1,179,FALSE,FALSE,FALSE,FALSE
"Q124","14995408",1,0,0,0,18,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","15010803",1,0,0,0,2,0,1,2,1,10,FALSE,FALSE,TRUE,FALSE
"Q124","150141586",2,1,0,0,26,0,1,29,1,141,FALSE,FALSE,FALSE,FALSE
"Q124","1503258",1,1,0,0,2,0,1,2,1,9,FALSE,FALSE,TRUE,FALSE
"Q124","1504257",1,0,0,0,3,0,1,3,1,15,FALSE,FALSE,TRUE,FALSE
"Q124","150876351",1,2,0,0,61,0,1,62,1,305,FALSE,FALSE,FALSE,FALSE
"Q124","15105912",1,1,0,0,23,0,1,23,1,114,FALSE,FALSE,TRUE,FALSE
"Q124","151273556",1,0,0,0,4,0,1,4,1,20,FALSE,FALSE,TRUE,FALSE
"Q124","151284868",4,2,0,0,12,0,1,12,1,59,FALSE,FALSE,TRUE,FALSE
"Q124","151421618",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","15145088",8,1,0,0,18,0,1,18,1,90,FALSE,FALSE,TRUE,FALSE
"Q124","1515730",1,0,0,0,1,0,1,1,1,5,FALSE,FALSE,TRUE,FALSE
"Q124","1516600",2,0,0,0,10,0,1,11,1,49,FALSE,FALSE,FALSE,FALSE
"Q124","151692758",1,1,0,0,16,0,1,16,1,67,FALSE,FALSE,TRUE,FALSE
"Q124","1517723",1,1,0,0,3,0,1,3,1,14,FALSE,FALSE,TRUE,FALSE
"Q124","151939707",1,1,0,0,34,0,1,35,1,175,FALSE,FALSE,FALSE,FALSE
"Q124","1519648",1,0,0,0,15,0,1,15,1,74,FALSE,FALSE,TRUE,FALSE
"Q124","15196926",1,3,0,0,27,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
"Q124","152045247",1,1,0,0,7,0,1,7,1,34,FALSE,FALSE,TRUE,FALSE
"Q124","152263768",2,18,0,0,106,0,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE
