"quarter","host_id","host_n_listings_q","any_full","any_panel_b","any_panel_b_ex2","scraped_unique_n","scraped","inside_ex_ltm","inside_ex_missing_n","inside_first_ltm","inside_first_missing_n","inside_current_ltm","inside_current_missing_n","calc_host_listings","host_listings","host_total_listings","any_previous_scrape","diff_ex","diff_first","diff_current","abs_diff_ex","abs_diff_first","abs_diff_current","best_inside_snapshot","exact_ex","exact_first","exact_current","within1_ex","within2_ex","scraped_gt_ex","inside_gt_ex","observed_all_calc_listings","observed_lt_calc_listings","single_listing_host_q"
"Q124","107516522",1,TRUE,FALSE,FALSE,1,35,14,0,12,0,12,0,2,2,2,FALSE,21,23,23,21,23,23,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","10767841",1,TRUE,TRUE,FALSE,1,3,4,0,3,0,3,0,1,1,1,FALSE,-1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","107712101",2,TRUE,FALSE,FALSE,1,24,25,0,23,0,23,0,2,2,3,FALSE,-1,1,1,1,1,1,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"Q124","10777266",1,TRUE,FALSE,FALSE,1,31,29,0,25,0,24,0,1,2,2,FALSE,2,6,7,2,6,7,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","10777921",1,TRUE,TRUE,TRUE,1,0,34,0,32,0,29,0,1,2,2,FALSE,-34,-32,-29,34,32,29,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","10784441",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,0,0,2,2,2,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"Q124","10785187",1,TRUE,TRUE,FALSE,1,35,34,0,35,0,35,0,1,1,1,FALSE,1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","107890530",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","107939984",1,TRUE,FALSE,FALSE,1,5,6,0,5,0,5,0,1,1,1,FALSE,-1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","107952354",1,TRUE,TRUE,FALSE,0,NA,1,0,1,0,1,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q124","108055585",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,2,0,1,1,8,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","108249932",2,TRUE,TRUE,FALSE,1,28,58,0,52,0,51,0,3,3,4,FALSE,-30,-24,-23,30,24,23,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"Q124","10839658",1,TRUE,TRUE,FALSE,1,13,1,0,1,0,1,0,1,4,5,FALSE,12,12,12,12,12,12,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","108435759",1,TRUE,FALSE,FALSE,1,43,45,0,43,0,42,0,1,1,1,FALSE,-2,0,1,2,0,1,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","10856865",1,TRUE,FALSE,FALSE,1,8,4,0,4,0,4,0,2,2,2,FALSE,4,4,4,4,4,4,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","108699045",1,TRUE,TRUE,FALSE,1,9,8,0,8,0,9,0,2,2,3,FALSE,1,1,0,1,1,0,"current_month_ltm",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","108712614",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","10909829",2,TRUE,FALSE,FALSE,1,3,4,0,3,0,4,0,2,2,3,FALSE,-1,0,-1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"Q124","109196592",1,TRUE,FALSE,FALSE,1,10,10,0,10,0,10,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","10921790",1,TRUE,TRUE,FALSE,1,2,3,0,2,0,2,0,1,1,1,FALSE,-1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","109327526",1,TRUE,TRUE,FALSE,1,31,30,0,30,0,29,0,3,5,5,FALSE,1,1,2,1,1,2,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","109442039",1,TRUE,TRUE,FALSE,1,3,5,0,3,0,3,0,1,2,3,FALSE,-2,0,0,2,0,0,"first_month_ltm",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","109671307",1,TRUE,TRUE,FALSE,1,46,9,0,7,0,7,0,3,7,7,FALSE,37,39,39,37,39,39,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","109738",1,TRUE,FALSE,FALSE,1,5,4,0,5,0,6,0,1,1,2,FALSE,1,0,-1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","10981634",1,TRUE,TRUE,FALSE,1,20,1,0,1,0,0,0,2,2,4,FALSE,19,19,20,19,19,20,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","10987233",1,TRUE,TRUE,FALSE,1,3,4,0,3,0,4,0,1,1,2,FALSE,-1,0,-1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","1098902",1,TRUE,FALSE,FALSE,1,30,31,0,29,0,30,0,2,2,2,FALSE,-1,1,0,1,1,0,"current_month_ltm",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"Q124","10992588",1,TRUE,FALSE,FALSE,1,3,3,0,3,0,2,0,1,1,2,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","110049608",1,TRUE,FALSE,FALSE,1,29,31,0,29,0,27,0,1,1,1,FALSE,-2,0,2,2,0,2,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","110062117",1,TRUE,FALSE,FALSE,1,25,27,0,24,0,23,0,1,1,1,FALSE,-2,1,2,2,1,2,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","110184707",1,TRUE,TRUE,FALSE,1,9,9,0,9,0,9,0,1,2,3,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","110209652",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","11027691",1,TRUE,FALSE,FALSE,1,36,26,0,26,0,28,0,2,2,2,FALSE,10,10,8,10,10,8,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","110321529",1,TRUE,TRUE,FALSE,1,42,3,0,3,0,3,0,1,3,3,FALSE,39,39,39,39,39,39,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","110367811",1,TRUE,FALSE,FALSE,1,29,32,0,28,0,24,0,1,1,1,FALSE,-3,1,5,3,1,5,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","11052073",1,TRUE,FALSE,FALSE,1,26,17,0,14,0,14,0,1,3,3,FALSE,9,12,12,9,12,12,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","11063315",1,TRUE,FALSE,FALSE,1,16,6,0,6,0,4,0,1,4,5,FALSE,10,10,12,10,10,12,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","1107305",1,TRUE,FALSE,FALSE,1,17,17,0,17,0,17,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","11078770",1,TRUE,TRUE,TRUE,0,NA,30,0,27,0,23,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q124","110861450",1,TRUE,FALSE,FALSE,1,53,47,0,53,0,56,0,1,1,1,FALSE,6,0,-3,6,0,3,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","111327104",1,TRUE,FALSE,FALSE,1,21,22,0,20,0,19,0,1,1,1,FALSE,-1,1,2,1,1,2,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","11134859",1,TRUE,TRUE,FALSE,1,68,29,0,29,0,27,0,1,1,2,FALSE,39,39,41,39,39,41,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","11135038",1,TRUE,FALSE,FALSE,1,918,3,0,2,0,1,0,2,21,27,FALSE,915,916,917,915,916,917,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","11164502",1,TRUE,TRUE,FALSE,0,NA,2,0,2,0,2,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q124","11176329",1,TRUE,TRUE,FALSE,1,7,7,0,7,0,6,0,1,1,2,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","11189753",4,TRUE,FALSE,FALSE,1,14,16,0,12,0,12,0,4,4,4,FALSE,-2,2,2,2,2,2,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"Q124","1119058",1,TRUE,FALSE,FALSE,1,3,3,0,3,0,2,0,1,1,1,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","1119209",1,TRUE,FALSE,FALSE,1,3,3,0,4,0,4,0,1,1,2,FALSE,0,-1,-1,0,1,1,"ex_quarter_ltm",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","111968083",1,TRUE,TRUE,FALSE,1,4,4,0,4,0,4,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","1121064",1,TRUE,FALSE,FALSE,0,NA,34,0,34,0,34,0,1,1,3,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q124","112142263",1,TRUE,FALSE,FALSE,1,98,98,0,95,0,97,0,1,1,2,FALSE,0,3,1,0,3,1,"ex_quarter_ltm",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","112176279",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,6,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","11249746",1,TRUE,FALSE,FALSE,1,9,9,0,9,0,8,0,1,1,3,FALSE,0,0,1,0,0,1,"ex_quarter_ltm",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","11280333",1,TRUE,TRUE,TRUE,1,1,2,0,1,0,1,0,1,1,6,FALSE,-1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","112814443",2,TRUE,FALSE,FALSE,1,142,135,0,134,0,129,0,2,4,4,FALSE,7,8,13,7,8,13,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"Q124","112820798",1,TRUE,FALSE,FALSE,1,41,44,0,41,0,38,0,1,1,1,FALSE,-3,0,3,3,0,3,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","112901574",1,TRUE,FALSE,FALSE,1,140,30,0,28,0,28,0,6,8,15,FALSE,110,112,112,110,112,112,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","112932058",2,TRUE,FALSE,FALSE,1,17,11,0,11,0,11,0,3,3,3,FALSE,6,6,6,6,6,6,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"Q124","11305249",1,TRUE,TRUE,FALSE,1,32,36,0,32,0,29,0,1,1,2,FALSE,-4,0,3,4,0,3,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","11305944",1,TRUE,TRUE,FALSE,1,20,24,0,19,0,18,0,3,4,7,FALSE,-4,1,2,4,1,2,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"Q124","11307072",1,TRUE,TRUE,FALSE,1,8,8,0,8,0,8,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","11310249",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","113260524",1,TRUE,FALSE,FALSE,0,NA,5,0,4,0,3,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q124","11340369",1,TRUE,TRUE,FALSE,0,NA,2,0,2,0,2,0,1,1,2,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q124","113460991",1,TRUE,FALSE,FALSE,1,3,3,0,3,0,3,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","113471507",1,TRUE,FALSE,FALSE,1,28,27,0,27,0,27,0,1,1,2,FALSE,1,1,1,1,1,1,"ex_quarter_ltm",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","113585636",1,TRUE,FALSE,FALSE,1,3,3,0,3,0,3,0,1,1,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","11369454",2,TRUE,FALSE,FALSE,1,87,95,0,85,0,78,0,3,3,7,FALSE,-8,2,9,8,2,9,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"Q124","113723310",38,TRUE,TRUE,FALSE,1,86,84,0,80,0,83,0,61,62,113,FALSE,2,6,3,2,6,3,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"Q124","113927793",1,TRUE,TRUE,FALSE,1,7,7,0,6,0,6,0,1,1,2,FALSE,0,1,1,0,1,1,"ex_quarter_ltm",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","114096166",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","114178652",2,TRUE,TRUE,FALSE,1,37,7,0,7,0,6,0,4,4,5,FALSE,30,30,31,30,30,31,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"Q124","114216912",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","114219274",1,TRUE,FALSE,FALSE,1,26,2,0,2,0,2,0,1,3,4,FALSE,24,24,24,24,24,24,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","1142835",1,TRUE,TRUE,FALSE,1,1,3,0,1,0,1,0,1,1,2,FALSE,-2,0,0,2,0,0,"first_month_ltm",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","11457199",1,TRUE,TRUE,FALSE,0,NA,2,0,2,0,2,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q124","114590",1,TRUE,TRUE,FALSE,1,4,4,0,4,0,4,0,1,2,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","114736959",3,TRUE,FALSE,FALSE,1,85,44,0,41,0,41,0,3,3,7,FALSE,41,44,44,41,44,44,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"Q124","114851446",1,TRUE,TRUE,FALSE,0,NA,4,0,4,0,4,0,1,1,2,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q124","114867228",1,TRUE,FALSE,FALSE,1,5,6,0,5,0,4,0,1,1,1,FALSE,-1,0,1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","114894062",1,TRUE,TRUE,FALSE,1,2,1,0,2,0,2,0,1,4,6,FALSE,1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","1149419",1,TRUE,TRUE,TRUE,1,6,3,0,2,0,2,0,1,2,2,FALSE,3,4,4,3,4,4,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","11501956",1,TRUE,FALSE,FALSE,1,9,12,0,9,0,9,0,1,2,2,FALSE,-3,0,0,3,0,0,"first_month_ltm",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","115057851",1,TRUE,FALSE,FALSE,1,40,24,0,21,0,19,0,2,2,2,FALSE,16,19,21,16,19,21,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","115084419",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,2,0,1,1,4,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","1153993",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","11549078",1,TRUE,FALSE,FALSE,1,28,30,0,28,0,26,0,1,1,1,FALSE,-2,0,2,2,0,2,"first_month_ltm",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","115543887",1,TRUE,FALSE,FALSE,1,2,1,0,2,0,2,0,1,1,7,FALSE,1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","1157105",1,TRUE,FALSE,FALSE,1,9,9,0,9,0,9,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","11573876",1,TRUE,TRUE,FALSE,0,NA,1,0,1,0,1,0,1,1,4,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
"Q124","115827173",1,TRUE,TRUE,FALSE,1,2,2,0,2,0,2,0,1,4,5,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","116067987",2,TRUE,TRUE,FALSE,1,6,6,0,5,0,5,0,2,2,3,FALSE,0,1,1,0,1,1,"ex_quarter_ltm",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Q124","11638358",1,TRUE,TRUE,FALSE,1,13,2,0,2,0,2,0,2,3,8,FALSE,11,11,11,11,11,11,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","116404073",1,TRUE,FALSE,FALSE,1,28,3,0,3,0,4,0,2,2,3,FALSE,25,25,24,25,25,24,"current_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","11651884",1,TRUE,FALSE,FALSE,1,24,27,0,23,0,23,0,1,1,3,FALSE,-3,1,1,3,1,1,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","11656180",1,TRUE,TRUE,FALSE,1,4,4,0,4,0,4,0,1,1,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","116596381",2,TRUE,TRUE,FALSE,1,42,41,0,42,0,41,0,2,2,2,FALSE,1,0,1,1,0,1,"first_month_ltm",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"Q124","116865007",1,TRUE,TRUE,FALSE,1,1,1,0,1,0,1,0,1,1,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","116914541",1,TRUE,TRUE,FALSE,1,20,24,0,20,0,20,0,1,1,4,FALSE,-4,0,0,4,0,0,"first_month_ltm",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","117540494",1,TRUE,FALSE,FALSE,1,10,9,0,10,0,10,0,1,3,4,FALSE,1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"Q124","117543014",1,TRUE,TRUE,FALSE,1,20,19,0,20,0,20,0,2,2,2,FALSE,1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","117563787",1,TRUE,TRUE,FALSE,1,2,3,0,2,0,2,0,1,1,1,FALSE,-1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","117702008",1,TRUE,TRUE,FALSE,1,3,3,0,3,0,3,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","11775328",1,TRUE,TRUE,FALSE,1,3,3,0,3,0,3,0,1,1,2,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","1177947",1,TRUE,FALSE,FALSE,1,5,5,0,5,0,5,0,1,1,1,FALSE,0,0,0,0,0,0,"ex_quarter_ltm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"Q124","11787695",1,TRUE,FALSE,FALSE,1,28,30,0,27,0,26,0,1,1,2,FALSE,-2,1,2,2,1,2,"first_month_ltm",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"Q124","117932348",3,TRUE,FALSE,FALSE,1,8,9,0,8,0,8,0,4,4,4,FALSE,-1,0,0,1,0,0,"first_month_ltm",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"Q124","118029044",1,TRUE,TRUE,FALSE,1,11,3,0,3,0,3,0,2,4,5,FALSE,8,8,8,8,8,8,"ex_quarter_ltm",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Q124","11812868",1,TRUE,FALSE,FALSE,0,NA,22,0,19,0,15,0,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE
